,User_A,User_B,Type,Source
1675,@v2_lawblog,@EU_ENV,Retweet,Democratic
1676,@v2_lawblog,@EU_ENV,Retweet,Republican
1677,@v2_lawblog,@EU_ENV,Retweet,Public
1678,@v2_lawblog,@Brasil_ACE7,Retweet,Democratic
1679,@v2_lawblog,@Brasil_ACE7,Retweet,Republican
1680,@v2_lawblog,@Brasil_ACE7,Retweet,Public
1681,@v2_lawblog,@official_ACE7,Retweet,Democratic
1682,@v2_lawblog,@official_ACE7,Retweet,Republican
1683,@v2_lawblog,@official_ACE7,Retweet,Public
1684,@v2_lawblog,@official_ACE7,Retweet,Democratic
1685,@v2_lawblog,@official_ACE7,Retweet,Republican
1686,@v2_lawblog,@official_ACE7,Retweet,Public
1687,@frLarousse2,@ukhealthradio,Retweet,Public
1688,@frLarousse2,@rsbellmedia,Retweet,Public
1689,@frLarousse2,@ukhealthradio,Retweet,Public
1690,@DawnsEarlyFruit,@NeoGanja,Retweet,Public
1691,@quiquechirom,@El_Econ,Retweet,Public
1692,@quiquechirom,"@CannavaSE,",Retweet,Public
1693,@Ndabezitha___,@RowezaySA,Retweet,Public
1694,@Thinny66722314,@RowezaySA,Retweet,Public
1695,@El_Econ,@El_Econ,Tweet,Public
1696,@wordsmithlegend,@smileitsfree44,Retweet,Public
1697,@fromthefrost36,@fromthefrost36,Tweet,Public
1698,@_Adm96_,@LePro_1,Retweet,Public
1699,@_Adm96_,@OpenSea,Retweet,Public
1700,@BoZiger,@newsfile_corp,Retweet,Public
1701,@BoZiger,@westislandwib,Retweet,Public
1702,@ryejiegirll,@Brasil_ACE7,Retweet,Public
1703,@ryejiegirll,@official_ACE7,Retweet,Public
1704,@ryejiegirll,@official_ACE7,Retweet,Public
1705,@Cannabid,@Cannabid,Tweet,Public
1706,@DarrelLetsGo,@CannaverseClub,Retweet,Public
1707,@RandyDog616,@multitalentfrey,Retweet,Public
1708,@RandyDog616,@Karl_Lauterbach,Retweet,Public
1709,@RandyDog616,@TiloJung,Retweet,Public
1710,@HolsKitchenPOD,@HolsKitchenPOD,Tweet,Public
1711,@thegrasschief,@thegrasschief,Tweet,Public
1712,@KingJayZim,@hbanhire,Retweet,Public
1713,@StonerLyfeClub,@StonerLyfeClub,Tweet,Public
1714,@lioneal_company,@lioneal_company,Tweet,Public
1715,@RowezaySA,@RowezaySA,Tweet,Public
1716,@westislandwib,@newsfile_corp,Retweet,Public
1717,@westislandwib,@westislandwib,Tweet,Public
1718,@deJager420,@GrowingExposed,Retweet,Public
1719,@IDetroit2,@BakkenShale,Retweet,Public
1720,@TELsageNY,@TELsageNY,Tweet,Public
1721,@AmeriCannaBlunt,@419show,Retweet,Public
1722,@joyxxxful,@Alfi2637,Retweet,Public
1723,@joyxxxful,@joyxxxful,Tweet,Public
1724,@BakkenShale,@BakkenShale,Tweet,Public
1725,@Hederationist,@hempbearsnft,Retweet,Public
1726,@Hederationist,@hempbearsnft,Retweet,Public
1727,@Mrignut,@NeoGanja,Retweet,Public
1728,@HempStaff,@HempStaff,Tweet,Public
1729,@ofhvegas,@AngelOfCannabis,Retweet,Public
1730,@Hederationist,@hempbearsnft,Retweet,Public
1731,@AmeriCannaBlunt,@419show,Retweet,Public
1732,@JavierHasse,@Benzinga,Retweet,Republican
1733,@JavierHasse,@Benzinga,Retweet,Public
1734,@StockCanna,@StockCanna,Tweet,Public
1735,@king3_rd,@OldDominionFarm,Retweet,Public
1736,@PeacePipe97,@PeacePipe97,Tweet,Public
1737,@MHCC420,@730dollaz,Retweet,Public
1738,@marrymeringz,@WorstLegend,Retweet,Public
1739,@cannabisoide,@CannabisMagazin,Mention,Public
1740,@cannabisoide,@CannabisMagazin,Mention,Public
1741,@pedrogallardo73,@BruselasAsaja,Retweet,Public
1742,@pedrogallardo73,@EU_ENV,Retweet,Public
1743,@NewsBudz,@NewsBudz,Tweet,Democratic
1744,@NewsBudz,@NewsBudz,Tweet,Public
1745,@NewsBudz,@NewsBudz,Tweet,Democratic
1746,@NewsBudz,@NewsBudz,Tweet,Public
1747,@JadeSmi72331199,@MarciSEOer,Retweet,Public
1748,@HollyWhiteFR,@HollyWhiteFR,Tweet,Public
1749,@UninvitedGues16,@livewireLVVV,Retweet,Public
1750,@96Notaria,@96Notaria,Tweet,Public
1751,@LpezMeoo,@LpezMeoo,Tweet,Public
1752,@SmoketownTemple,@SmoketownTemple,Tweet,Public
1753,@researchmrx,@AsocClub,Retweet,Democratic
1754,@researchmrx,@AsocClub,Retweet,Republican
1755,@researchmrx,@AsocClub,Retweet,Public
1756,@FD2424,@mcapmediawire,Retweet,Public
1757,@FD2424,@US_HEMP,Retweet,Public
1758,@MsPurhpleUrhple,@MsPurhpleUrhple,Tweet,Public
1759,@popsp18,@GrowingExposed,Retweet,Public
1760,@researchmrx,@GotHappyWeed,Retweet,Democratic
1761,@researchmrx,@GotHappyWeed,Retweet,Republican
1762,@researchmrx,@GotHappyWeed,Retweet,Public
1763,@Asocannacol1,@Asocannacol1,Tweet,Public
1764,@researchmrx,@Ganjly420,Retweet,Democratic
1765,@researchmrx,@Ganjly420,Retweet,Republican
1766,@researchmrx,@Ganjly420,Retweet,Public
1767,@researchmrx,@KingPenVapes,Retweet,Democratic
1768,@researchmrx,@KingPenVapes,Retweet,Republican
1769,@researchmrx,@KingPenVapes,Retweet,Public
1770,@researchmrx,@CannDelta,Retweet,Democratic
1771,@researchmrx,@CannDelta,Retweet,Republican
1772,@researchmrx,@CannDelta,Retweet,Public
1773,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
1774,@corqtrade,@corqtrade,Tweet,Public
1775,@primalstoner,@AngelOfCannabis,Retweet,Public
1776,@researchmrx,@GrowingExposed,Retweet,Democratic
1777,@researchmrx,@GrowingExposed,Retweet,Republican
1778,@researchmrx,@GrowingExposed,Retweet,Public
1779,@researchmrx,@StockGuru54,Retweet,Democratic
1780,@researchmrx,@StockGuru54,Retweet,Republican
1781,@researchmrx,@StockGuru54,Retweet,Public
1782,@FiSci_Cannabis,@FiSci_Cannabis,Tweet,Public
1783,@StockGuru54,@StockGuru54,Tweet,Public
1784,@ncvmedia,@Invest420,Retweet,Public
1785,@AbogadoBlog,@AbogadoBlog,Tweet,Public
1786,@Piero59093899,@legalizzas,Retweet,Public
1787,@researchmrx,@croman32,Retweet,Democratic
1788,@researchmrx,@croman32,Retweet,Republican
1789,@researchmrx,@croman32,Retweet,Public
1790,@GotHappyWeed,@GotHappyWeed,Tweet,Public
1791,@BigEasy877,@smokinrhymes,Retweet,Public
1792,@researchmrx,@RefillMyMeds,Retweet,Democratic
1793,@researchmrx,@RefillMyMeds,Retweet,Republican
1794,@researchmrx,@RefillMyMeds,Retweet,Public
1795,@SmoketownTemple,@SmoketownTemple,Tweet,Public
1796,@researchmrx,@MMPconnection,Retweet,Democratic
1797,@researchmrx,@MMPconnection,Retweet,Republican
1798,@researchmrx,@MMPconnection,Retweet,Public
1799,@sedadaze,@AngelOfCannabis,Retweet,Public
1800,@GetYoursStores,@GetYoursStores,Tweet,Public
1801,@GrowingExposed,@GrowingExposed,Tweet,Public
1802,@researchmrx,@MMPconnection,Retweet,Democratic
1803,@researchmrx,@MMPconnection,Retweet,Republican
1804,@researchmrx,@MMPconnection,Retweet,Public
1805,@HummingbirdLaw,@HummingbirdLaw,Tweet,Public
1806,@researchmrx,@MarijuanaFollow,Retweet,Democratic
1807,@researchmrx,@MarijuanaFollow,Retweet,Republican
1808,@researchmrx,@MarijuanaFollow,Retweet,Public
1809,@creativitycanna,@cannalibrary,Mention,Public
1810,@researchmrx,@GenovaBurns,Retweet,Democratic
1811,@researchmrx,@GenovaBurns,Retweet,Republican
1812,@researchmrx,@GenovaBurns,Retweet,Public
1813,@researchmrx,@Sequoiaorganics,Retweet,Democratic
1814,@researchmrx,@Sequoiaorganics,Retweet,Republican
1815,@researchmrx,@Sequoiaorganics,Retweet,Public
1816,@Nando_Bando86,@exotixtoken,Reply,Public
1817,@DocRob,@RobbinsGroupLLC,Retweet,Public
1818,@researchmrx,@BuyMyWeedOnline,Retweet,Democratic
1819,@researchmrx,@BuyMyWeedOnline,Retweet,Republican
1820,@researchmrx,@BuyMyWeedOnline,Retweet,Public
1821,@MCKILLUMINATI,@AngelOfCannabis,Retweet,Public
1822,@ElRocheteau,@AngelOfCannabis,Retweet,Public
1823,@AngelOfCannabis,@AngelOfCannabis,Tweet,Public
1824,@ColuNfts,@ColuNfts,Tweet,Public
1825,@creativitycanna,@creativitycanna,Tweet,Public
1826,@AsocClub,@AsocClub,Tweet,Public
1827,@elplanteo,@elplanteo,Tweet,Public
1828,@tgloss55,@daviddinenberg,Retweet,Public
1829,@P0THEAD42Ox,@P0THEAD42Ox,Tweet,Republican
1830,@P0THEAD42Ox,@P0THEAD42Ox,Tweet,Public
1831,@Pr3Datorz_,@CannabizCulture,Retweet,Public
1832,@JunkieTrump,@CWjournals,Retweet,Public
1833,@pr0ph3t0f,@CitrusSmke,Retweet,Public
1834,@pr0ph3t0f,@irvineseedco,Retweet,Public
1835,@DatosdelExito,@ReyLotto,Retweet,Public
1836,@LSAI_OKC,@LSAI_OKC,Tweet,Public
1837,@cannaworldj_pt,@cannaworldj_pt,Tweet,Public
1838,@cannaworldj_pt,@cannaworldj_pt,Tweet,Public
1839,@pharmauonline,@industria420,Retweet,Public
1840,@h_cannabis_420,@support_cbd,Retweet,Public
1841,@captainmicahp,@JeffJacksonNC,Reply,Public
1842,@Lady_Jokr710,@ChefDC710,Reply,Public
1843,@Lady_Jokr710,@GrowerHumboldt,Reply,Public
1844,@Lady_Jokr710,@goingdeep927,Reply,Public
1845,@Weedys_nft,@Weedys_nft,Tweet,Public
1846,@MMPconnection,@MMPconnection,Tweet,Democratic
1847,@MMPconnection,@MMPconnection,Tweet,Republican
1848,@MMPconnection,@MMPconnection,Tweet,Public
1849,@MMPconnection,@MMPconnection,Tweet,Democratic
1850,@MMPconnection,@MMPconnection,Tweet,Republican
1851,@MMPconnection,@MMPconnection,Tweet,Public
1852,@RefillMyMeds,@RefillMyMeds,Tweet,Public
1853,@ReyLotto,@ReyLotto,Tweet,Public
1854,@caribcreed,@VICENews,Mention,Public
1855,@firedancergirl,@firedancergirl,Tweet,Public
1856,@GodoskyGentile,@GodoskyGentile,Tweet,Public
1857,@croman32,@croman32,Tweet,Public
1858,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
1859,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
1860,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
1861,@BostonHempire,@Yahoo,Mention,Public
1862,@Alfi2637,@joyxxxful,Reply,Public
1863,@MJBAnet,@MJBAnet,Tweet,Public
1864,@CWjournals,@CWjournals,Tweet,Public
1865,@CWjournals,@CWjournals,Tweet,Public
1866,@doug_hofferman,@CitrusSmke,Retweet,Public
1867,@doug_hofferman,@irvineseedco,Retweet,Public
1868,@NYKecigs,@NYKecigs,Tweet,Public
1869,@CannDelta,@CannDelta,Tweet,Public
1870,@concert_next,@concert_next,Tweet,Public
1871,@France_Verte,@Cookies_Hayward,Retweet,Democratic
1872,@France_Verte,@Cookies_Hayward,Retweet,Republican
1873,@France_Verte,@Cookies_Hayward,Retweet,Public
1874,@Ganjly420,@KingPenVapes,Mention,Public
1875,@cannabistest1,@cannabistest1,Tweet,Public
1876,@PixieGovernon,@crypto_loni,Retweet,Public
1877,@LoudShakeMiami,@LoudShakeMiami,Tweet,Public
1878,@fishnure,@fishnure,Tweet,Public
1879,@Invest420,@Invest420,Tweet,Public
1880,@Southrngrl78,@CitrusSmke,Retweet,Public
1881,@Southrngrl78,@irvineseedco,Retweet,Public
1882,@oliver_pallares,@JProhibicion,Retweet,Public
1883,@DavidWo52870835,@KannabiaSeeds,Retweet,Public
1884,@DavidWo52870835,@IntKannabia,Retweet,Public
1885,@DavidWo52870835,@Kannabia_US,Retweet,Public
1886,@DavidWo52870835,@Kannabia_Samen,Retweet,Public
1887,@DavidWo52870835,@Sophie_MJ…,Retweet,Public
1888,@Joomz17,@ASX_IHL,Retweet,Public
1889,@cannaworldj_esp,@cannaworldj_esp,Tweet,Public
1890,@rastanewman,@OldDominionFarm,Retweet,Public
1891,@yowspongy,@NeoGanja,Retweet,Public
1892,@BrandedLegacy,@brandonspikes55,Mention,Public
1893,@BrandedLegacy,@SpikesCBDX,Mention,Public
1894,@Brenda45555010,@GraffitiKINGS,Retweet,Public
1895,@weedadvisor1,@Ont_AGCO…,Mention,Public
1896,@zobjobsUS,@zobjobsUS,Tweet,Public
1897,@clintfusden043,@AngelOfCannabis,Retweet,Democratic
1898,@clintfusden043,@AngelOfCannabis,Retweet,Republican
1899,@clintfusden043,@AngelOfCannabis,Retweet,Public
1900,@Scentroid,@Scentroid,Tweet,Public
1901,@nftartdaily,@anthroweed,Retweet,Public
1902,@imDocShare,@imDocShare,Tweet,Public
1903,@420eventsdc,@420eventsdc,Tweet,Public
1904,@anthroweed,@anthroweed,Tweet,Public
1905,@iLegal101,@iLegal101,Tweet,Public
1906,@kingwheez,@CitrusSmke,Retweet,Public
1907,@kingwheez,@irvineseedco,Retweet,Public
1908,@HempCropEs,@Kannabia_Samen,Retweet,Public
1909,@HempCropEs,@IntKannabia,Retweet,Public
1910,@HempCropEs,@KannabiaSeeds,Retweet,Public
1911,@HempCropEs,@Kannabia_US,Retweet,Public
1912,@HempCropEs,@AdrycManellson,Retweet,Public
1913,@HempCropEs,@INMAQ16,Retweet,Public
1914,@speedmasteremma,@hhc_vape,Retweet,Public
1915,@HempCropEs,@IntKannabia,Retweet,Public
1916,@HempCropEs,@KannabiaSeeds,Retweet,Public
1917,@HempCropEs,@Kannabia_Samen,Retweet,Public
1918,@HempCropEs,@Kannabia_US,Retweet,Public
1919,@HempCropEs,@AdrycMane…,Retweet,Public
1920,@tonystapleton3,@golferscbd,Retweet,Public
1921,@Bestway2Smoke,@sanea_canna.bineae,Reply,Public
1922,@420JobsCareers,@420JobsCareers,Tweet,Public
1923,@EightVape,@EightVape,Tweet,Public
1924,@KLoBotAI,@KLoBotAI,Tweet,Public
1925,@DaleGri35836213,@travisa850,Retweet,Public
1926,@DaleGri35836213,"@GorillaGrowTent,",Retweet,Public
1927,@Sverige2019,@TweeterReynolds,Retweet,Public
1928,@TrichomesDotCom,@TrichomesDotCom,Tweet,Public
1929,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
1930,@yourfreeNFT,@hempbearsnft,Retweet,Public
1931,@DelistAll,@hempbearsnft,Retweet,Public
1932,@tmj_atl_legal,@tmj_atl_legal,Tweet,Public
1933,@ladyboarder9669,@ladyboarder9669,Tweet,Public
1934,@YoSoyMaudit,@YoSoyMaudit,Tweet,Public
1935,@worldcannanews1,@canna_journal,Retweet,Democratic
1936,@worldcannanews1,@canna_journal,Retweet,Republican
1937,@worldcannanews1,@canna_journal,Retweet,Public
1938,@davehowardosteo,@ASX_IHL,Retweet,Public
1939,@CANNABIS57COM,@MarijuanaFollow,Retweet,Public
1940,@_neko_00r,@HempInfinity420,Retweet,Public
1941,@timounwin,@golferscbd,Retweet,Public
1942,@Cryptron3030,@Cryptron3030,Tweet,Public
1943,@worldcannanews1,@TheGrowthOp,Retweet,Democratic
1944,@worldcannanews1,@TheGrowthOp,Retweet,Republican
1945,@worldcannanews1,@TheGrowthOp,Retweet,Public
1946,@worldcannanews1,@JohnsHopkins,Retweet,Democratic
1947,@worldcannanews1,@JohnsHopkins,Retweet,Republican
1948,@worldcannanews1,@JohnsHopkins,Retweet,Public
1949,@MimiTexasAngel,@SenSanders,Mention,Democratic
1950,@MimiTexasAngel,@SenSanders,Mention,Republican
1951,@MimiTexasAngel,@SenSanders,Mention,Public
1952,@MimiTexasAngel,@jeremycorbyn,Mention,Democratic
1953,@MimiTexasAngel,@jeremycorbyn,Mention,Republican
1954,@MimiTexasAngel,@jeremycorbyn,Mention,Public
1955,@betterjobsearch,@420JobsCareers,Retweet,Public
1956,@XLiftedBmx,@NeoGanja,Retweet,Public
1957,@StarsofSugar,@Cogitatorium,Retweet,Public
1958,@StarsofSugar,@tripprrr,Retweet,Public
1959,@StarsofSugar,@EmeraldZoo,Retweet,Public
1960,@StarsofSugar,@H…,Retweet,Public
1961,@MMPconnect,@MMPconnect,Tweet,Democratic
1962,@MMPconnect,@MMPconnect,Tweet,Republican
1963,@MMPconnect,@MMPconnect,Tweet,Public
1964,@MMPconnect,@MMPconnect,Tweet,Democratic
1965,@MMPconnect,@MMPconnect,Tweet,Republican
1966,@MMPconnect,@MMPconnect,Tweet,Public
1967,@Frankli54712370,@Dannygreen037,Retweet,Public
1968,@SethAlberts,@NORML,Retweet,Public
1969,@zobjobsUS,@zobjobsUS,Tweet,Public
1970,@GuidedRelease,@AngelOfCannabis,Retweet,Public
1971,@ercoul1,@OldDominionFarm,Retweet,Public
1972,@DimitriosK23,@ASX_IHL,Retweet,Public
1973,@SethAlberts,@news_cen,Retweet,Public
1974,@ganja_seeds,@ganja_seeds,Tweet,Public
1975,@oakcreekhempco1,@oakcreekhempco1,Tweet,Public
1976,@ZerkopPromoter,@GraffitiKINGS,Retweet,Public
1977,@CDouchekowski,@CDouchekowski,Tweet,Public
1978,@hempnewsonline,@hempnewsonline,Tweet,Public
1979,@SDCannaBlogger,@Veriheal,Retweet,Public
1980,@60Toad60,@AnandaPlc,Reply,Public
1981,@cbdmax_official,@cbdmax_official,Tweet,Public
1982,@GamesCoinsPrice,@ThetanArena,Mention,Public
1983,@420JobsCareers,@420JobsCareers,Tweet,Public
1984,@TokenNaturals,@CdnPressNews,Mention,Public
1985,@digitaltransf11,@zobjobsUS,Retweet,Public
1986,@BorgirDimmu2,@NORML,Retweet,Public
1987,@AdvocatAi,@AdvocatAi,Tweet,Public
1988,@fernandesea,@DI_tweet,Retweet,Public
1989,@The88thTxlege,@TxMJPolicy,Retweet,Public
1990,@CalmEffect,@CalmEffect,Tweet,Public
1991,@Ward_Wyatt,@TxMJPolicy,Retweet,Public
1992,@pharmuonlineng,@MMPconnect,Retweet,Public
1993,@WangnerXx,@LePro_1,Retweet,Public
1994,@WangnerXx,@NFTJuliette,Retweet,Public
1995,@WangnerXx,@OpenSea,Retweet,Public
1996,@spartexcrypto,@hempbearsnft,Retweet,Public
1997,@zobjobsUS,@zobjobsUS,Tweet,Public
1998,@canna_journal,@canna_journal,Tweet,Public
1999,@GQinBklyn,@AngelOfCannabis,Retweet,Public
2000,@planet_leesti,@AngelOfCannabis,Retweet,Public
2001,@dscheinm,@SentinelOne,Retweet,Public
2002,@jxwbooks,@jxwbooks,Tweet,Public
2003,@StellarCanna,@StellarCanna,Tweet,Public
2004,@weedman11045451,@weedman11045451,Tweet,Public
2005,@Sophie_MJ,@RaulSantos1981,Retweet,Public
2006,@iplegal_rights,@iplegal_rights,Tweet,Public
2007,@SmoketownTemple,@SmoketownTemple,Tweet,Public
2008,@aavsb,@aavsb,Tweet,Public
2009,@Dop3KinG,@KannabiaSeeds,Retweet,Public
2010,@Dop3KinG,@IntKannabia,Retweet,Public
2011,@Dop3KinG,@Kannabia_Samen,Retweet,Public
2012,@Dop3KinG,@Kannabia_US,Retweet,Public
2013,@Dop3KinG,@lafabr…,Retweet,Public
2014,@TheZoeverse,@AngelOfCannabis,Retweet,Public
2015,@tmj_dfw_legal,@tmj_dfw_legal,Tweet,Public
2016,@P4blopenia,@hempbearsnft,Retweet,Public
2017,@Alberto81432667,@ASX_IHL,Retweet,Public
2018,@CLadyweed,@CBD_Support_UK,Retweet,Public
2019,@CarolyHofstee,@CarolyHofstee,Tweet,Public
2020,@tshirtking3042,@tshirtking3042,Tweet,Public
2021,@AkernaCorp,@GovMurphy,Mention,Public
2022,@Taima_Express,@Taima_Express,Tweet,Democratic
2023,@Taima_Express,@Taima_Express,Tweet,Republican
2024,@Taima_Express,@Taima_Express,Tweet,Public
2025,@SUR_English,@SUR_English,Tweet,Public
2026,@bmoreblogtalk,@bmoreblogtalk,Tweet,Public
2027,@PulpNews,@PulpNews,Tweet,Public
2028,@makebrooklyn,@makebrooklyn,Tweet,Public
2029,@h_cannabis_420,@hhc_vape,Retweet,Public
2030,@CANNABIS57COM,@MarijuanaFollow,Retweet,Public
2031,@kevinghannah,@OldWestHemp,Retweet,Public
2032,@DCBuddaflies,@DCBuddaflies,Tweet,Public
2033,@ManuelAngel,@reneetv,Retweet,Public
2034,@zobjobsUS,@zobjobsUS,Tweet,Public
2035,@Mrignut,@CannabizCulture,Retweet,Public
2036,@kevinghannah,@mammahemp,Retweet,Public
2037,@tmj_ott_legal,@tmj_ott_legal,Tweet,Public
2038,@UrestiOwen,@hempbearsnft,Retweet,Public
2039,@HappyBirdSeeds,@HappyBirdSeeds,Tweet,Public
2040,@Veriheal,@Veriheal,Tweet,Public
2041,@jamez_nft,@hempbearsnft,Retweet,Public
2042,@hempbearsnft,@hempbearsnft,Tweet,Public
2043,@StonedFilmBuff,@StonedFilmBuff,Tweet,Public
2044,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
2045,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
2046,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
2047,@Psyched_Exp,@Psyched_Exp,Tweet,Public
2048,@Felisha01194458,@WriteWeed,Retweet,Public
2049,@Zee_art_main,@LePro_1,Retweet,Public
2050,@Zee_art_main,@AirgoneFr,Retweet,Public
2051,@Zee_art_main,@OpenSea,Retweet,Public
2052,@Judson_Bennett,@coastal_network,Mention,Public
2053,@HappyBirdSeeds,@HappyBirdSeeds,Tweet,Public
2054,@WendyBa02645034,@AngelOfCannabis,Retweet,Public
2055,@KannabiaSeeds,@IntKannabia,Mention,Public
2056,@KannabiaSeeds,@Kannabia_Samen,Mention,Public
2057,@KannabiaSeeds,@Kannabia_US,Mention,Public
2058,@larevelacion1,@ReyLotto,Retweet,Public
2059,@SweatyLatino_WK,@OldDominionFarm,Retweet,Public
2060,@cbdhempexperts,@cbdhempexperts,Tweet,Public
2061,@Brasil_ACE7,@Brasil_ACE7,Tweet,Public
2062,@Brasil_ACE7,@official_ACE7,Retweet,Public
2063,@Brasil_ACE7,@official_ACE7,Retweet,Public
2064,@Brasil_ACE7,@official_ACE7,Reply,Public
2065,@Brasil_ACE7,@official_ACE7,Reply,Public
2066,@banjod,@Leafly,Retweet,Public
2067,@Taidao_Studio,@JaySketchbook,Retweet,Public
2068,@InhailTweets,@Leafly,Retweet,Public
2069,@ImagineThis704,@ImagineThis704,Tweet,Public
2070,@HomeBodyyy420,@HempInfinity420,Retweet,Public
2071,@KreyZ_LOUD,@Leafly,Retweet,Public
2072,@Funnygi26154413,@AngelOfCannabis,Retweet,Public
2073,@zobjobsUS,@zobjobsUS,Tweet,Public
2074,@TheGrowthOp,@JohnsHopkins,Mention,Public
2075,@Dillons_list,@Dillons_list,Tweet,Public
2076,@Dillons_list,@Dillons_list,Tweet,Public
2077,@ALGARabogado,@ALGARabogado,Tweet,Public
2078,@JohnMck02822255,@todd_harrison,Retweet,Public
2079,@LePro_1,@AirgoneFr,Reply,Public
2080,@LePro_1,@OpenSea,Reply,Public
2081,@ladyboarder9669,@eightvape,Retweet,Public
2082,@NWPrevention,@NWPrevention,Tweet,Public
2083,@tams888,@CDPRGUK,Retweet,Public
2084,@AppleBot14,@InvestorIdeas,Retweet,Public
2085,@HealthEmbassy,@HealthEmbassy,Tweet,Public
2086,@Leafly,@Leafly,Tweet,Public
2087,@TonicDrops,@TonicDrops,Tweet,Public
2088,@cannabistest1,@cannabistest1,Tweet,Public
2089,@b_minish,@DrShaneMorris,Retweet,Public
2090,@b_minish,@MarycannonMary,Retweet,Public
2091,@mcaulaycolin,@golferscbd,Retweet,Public
2092,@LaCentralinista,@homo_ricreativo,Retweet,Public
2093,@HerbBudman,@HerbBudman,Tweet,Public
2094,@animo_bot,@InvestorIdeas,Retweet,Public
2095,@MarkamYogendra,@OldDominionFarm,Retweet,Public
2096,@SarrioTgs,@SarrioTgs,Tweet,Public
2097,@NewAgeCannaPC,@OldDominionFarm,Retweet,Public
2098,@simple_legal,@simple_legal,Tweet,Public
2099,@JGriesler,@CoryBooker,Reply,Public
2100,@LePro_1,@shillerqueen11,Reply,Public
2101,@LePro_1,@OpenSea,Reply,Public
2102,@CaniBrands,@CaniBrands,Tweet,Public
2103,@blenddyapp,@amsterdamseeds2,Retweet,Public
2104,@Mc_Chouffe_1,@DrShaneMorris,Retweet,Public
2105,@Mc_Chouffe_1,@MarycannonMary,Retweet,Public
2106,@hnyasoc,@hnyasoc,Tweet,Public
2107,@LePro_1,@NFTJuliette,Reply,Public
2108,@LePro_1,@OpenSea,Reply,Public
2109,@Carlos45213755,@GraffitiKINGS,Retweet,Public
2110,@itsEthanCabs,@itsEthanCabs,Tweet,Public
2111,@TheRealPinegar,@OldDominionFarm,Retweet,Public
2112,@CBD_Support_UK,@CBD_Support,Retweet,Public
2113,@Mc_Chouffe_1,@DrShaneMorris,Retweet,Public
2114,@Mc_Chouffe_1,@KevinSabet,Retweet,Public
2115,@MetoliusHemp,@procannamedia’s,Mention,Public
2116,@purity_cbd,@purity_cbd,Tweet,Public
2117,@DayDay31747743,@DayDay31747743,Tweet,Public
2118,@lafeuilleverte,@_deepakanand,Retweet,Public
2119,@homebakedjay,@missyvapes,Retweet,Public
2120,@homebakedjay,@stoneknight7,Retweet,Public
2121,@healthavenues,@healthavenues,Tweet,Public
2122,@cannabisseeds_,@cannabisseeds_,Tweet,Public
2123,@mattegeo,@LegaleMeglio,Retweet,Public
2124,@frawsy2010,@mtlgazette,Retweet,Public
2125,@frawsy2010,@TheGrowthOp,Retweet,Public
2126,@news_cen,@news_cen,Tweet,Public
2127,@zobjobsUS,@zobjobsUS,Tweet,Public
2128,@RetweetsPhoto,@DistributionBp,Retweet,Public
2129,@MnNormlEastMet,@Ganjly420,Retweet,Public
2130,@MnNormlEastMet,"@arizertech,",Retweet,Public
2131,@MnNormlEastMet,"@PCKTVapor,",Retweet,Public
2132,@MnNormlEastMet,"@MyBudVase,",Retweet,Public
2133,@MnNormlEastMet,"@O2vape,",Retweet,Public
2134,@MnNormlEastMet,"@DaVinciVape,",Retweet,Public
2135,@MnNormlEastMet,"@LinxVapor,",Retweet,Public
2136,@MnNormlEastMet,@HumboldtVapeTec,Retweet,Public
2137,@dianewright4,@magikpotsbottl1,Retweet,Public
2138,@RobbinsGroupLLC,@RobbinsGroupLLC,Tweet,Public
2139,@dianewright4,@magikpotsbottl1,Retweet,Public
2140,@DistributionBp,@DistributionBp,Tweet,Public
2141,@Greenjournalapp,@Greenjournalapp,Tweet,Public
2142,@LePro_1,@NFT_Michelle,Reply,Public
2143,@LePro_1,@OpenSea,Reply,Public
2144,@SimpleGlassPipe,@SimpleGlassPipe,Tweet,Public
2145,@Biggz8500,@JASONsociety,Retweet,Public
2146,@Cogneesol,@Cogneesol,Tweet,Public
2147,@MMPconnection,@MMPconnection,Tweet,Democratic
2148,@MMPconnection,@MMPconnection,Tweet,Republican
